rep_id,rep_name,territory_id,region,hcp_id,product,call_date,call_outcome,prescription_volume,target_volume
R010,Omar Cole,W01,West,H-W01-023,Respiraline,2026-07-03,Completed,5.6,498.3
R011,Lee Park,W02,West,H-W02-024,Glucanorm,2026-07-03,Rescheduled,1.5,37.9
R001,Alex Reed,N01,North,H-N01-025,Glucanorm,2026-07-04,Rescheduled,2.4,77.8
R002,Jordan Kapoor,N02,North,H-N02-007,Cardiavex,2026-07-04,Rescheduled,1.3,100.3
R002,Jordan Kapoor,N02,North,H-N02-005,Cardiavex,2026-07-04,Discussion Completed,7.1,100.3
R003,Priya Chen,N03,North,H-N03-018,Respiraline,2026-07-04,Sample Drop,9.0,240.2
R003,Priya Chen,N03,North,H-N03-030,Respiraline,2026-07-04,Sample Drop,17.4,240.2
R003,Priya Chen,N03,North,H-N03-033,Glucanorm,2026-07-04,Sample Drop,9.8,240.2
R003,Priya Chen,N03,North,H-N03-036,Respiraline,2026-07-04,Rescheduled,2.8,240.2
R004,Sam Ortiz,S01,South,H-S01-033,Respiraline,2026-07-04,Sample Drop,3.2,77.2
R005,Morgan Novak,S02,South,H-S02-029,Cardiavex,2026-07-04,No Show,1.9,91.3
R005,Morgan Novak,S02,South,H-S02-022,Glucanorm,2026-07-04,Completed,4.5,91.3
R006,Taylor Singh,S03,South,H-S03-019,Respiraline,2026-07-04,Discussion Completed,4.2,185.7
R006,Taylor Singh,S03,South,H-S03-026,Respiraline,2026-07-04,Discussion Completed,16.9,185.7
R008,Riley Fischer,E02,East,H-E02-012,Respiraline,2026-07-04,Rescheduled,2.3,109.2
R009,Nina Adeyemi,E03,East,H-E03-014,Glucanorm,2026-07-04,Sample Drop,10.6,211.0
R010,Omar Cole,W01,West,H-W01-034,Glucanorm,2026-07-04,Rescheduled,4.1,498.3
R002,Jordan Kapoor,N02,North,H-N02-002,Respiraline,2026-07-05,No Show,1.2,100.3
R003,Priya Chen,N03,North,H-N03-028,Respiraline,2026-07-05,Rescheduled,1.7,240.2
R003,Priya Chen,N03,North,H-N03-003,Cardiavex,2026-07-05,No Show,1.2,240.2
R004,Sam Ortiz,S01,South,H-S01-003,Glucanorm,2026-07-05,Rescheduled,1.9,77.2
R005,Morgan Novak,S02,South,H-S02-015,Glucanorm,2026-07-05,Completed,3.4,91.3
R005,Morgan Novak,S02,South,H-S02-015,Cardiavex,2026-07-05,Rescheduled,3.3,91.3
R001,Alex Reed,N01,North,H-N01-020,Glucanorm,2026-07-06,Rescheduled,1.7,77.8
R003,Priya Chen,N03,North,H-N03-002,Respiraline,2026-07-06,No Show,4.3,240.2
R003,Priya Chen,N03,North,H-N03-032,Respiraline,2026-07-06,Rescheduled,3.1,240.2
R003,Priya Chen,N03,North,H-N03-015,Respiraline,2026-07-06,Rescheduled,3.8,240.2
R005,Morgan Novak,S02,South,H-S02-030,Respiraline,2026-07-06,Rescheduled,3.1,91.3
R005,Morgan Novak,S02,South,H-S02-031,Glucanorm,2026-07-06,No Show,3.7,91.3
R005,Morgan Novak,S02,South,H-S02-001,Cardiavex,2026-07-06,Rescheduled,1.8,91.3
R007,Chris Brooks,E01,East,H-E01-003,Respiraline,2026-07-06,Rescheduled,3.0,147.4
R007,Chris Brooks,E01,East,H-E01-017,Respiraline,2026-07-06,Rescheduled,3.1,147.4
R008,Riley Fischer,E02,East,H-E02-017,Glucanorm,2026-07-06,Discussion Completed,3.4,109.2
R009,Nina Adeyemi,E03,East,H-E03-001,Respiraline,2026-07-06,No Show,4.1,211.0
R009,Nina Adeyemi,E03,East,H-E03-015,Glucanorm,2026-07-06,Completed,7.1,211.0
R010,Omar Cole,W01,West,H-W01-008,Glucanorm,2026-07-06,Sample Drop,15.7,498.3
R010,Omar Cole,W01,West,H-W01-037,Respiraline,2026-07-06,No Show,6.9,498.3
R011,Lee Park,W02,West,H-W02-002,Cardiavex,2026-07-06,Rescheduled,0.8,37.9
R001,Alex Reed,N01,North,H-N01-024,Cardiavex,2026-07-07,Completed,11.0,77.8
R003,Priya Chen,N03,North,H-N03-006,Glucanorm,2026-07-07,Discussion Completed,16.4,240.2
R004,Sam Ortiz,S01,South,H-S01-021,Cardiavex,2026-07-07,Discussion Completed,7.3,77.2
R005,Morgan Novak,S02,South,H-S02-018,Glucanorm,2026-07-07,No Show,2.6,91.3
R006,Taylor Singh,S03,South,H-S03-014,Respiraline,2026-07-07,No Show,3.9,185.7
R007,Chris Brooks,E01,East,H-E01-019,Glucanorm,2026-07-07,Rescheduled,4.6,147.4
R007,Chris Brooks,E01,East,H-E01-020,Cardiavex,2026-07-07,Discussion Completed,12.4,147.4
R009,Nina Adeyemi,E03,East,H-E03-004,Cardiavex,2026-07-07,Rescheduled,2.0,211.0
R010,Omar Cole,W01,West,H-W01-022,Respiraline,2026-07-07,Rescheduled,5.1,498.3
R011,Lee Park,W02,West,H-W02-008,Cardiavex,2026-07-07,Completed,3.2,37.9
R012,Dana Hughes,W03,West,H-W03-002,Glucanorm,2026-07-07,No Show,5.3,6.5
R001,Alex Reed,N01,North,H-N01-017,Respiraline,2026-07-08,Discussion Completed,6.3,77.8
R002,Jordan Kapoor,N02,North,H-N02-007,Respiraline,2026-07-08,No Show,3.1,100.3
R002,Jordan Kapoor,N02,North,H-N02-022,Respiraline,2026-07-08,Rescheduled,3.8,100.3
R003,Priya Chen,N03,North,H-N03-029,Cardiavex,2026-07-08,Sample Drop,4.4,240.2
R003,Priya Chen,N03,North,H-N03-035,Cardiavex,2026-07-08,Sample Drop,17.4,240.2
R004,Sam Ortiz,S01,South,H-S01-029,Glucanorm,2026-07-08,Rescheduled,1.1,77.2
R004,Sam Ortiz,S01,South,H-S01-010,Respiraline,2026-07-08,Rescheduled,2.1,77.2
R007,Chris Brooks,E01,East,H-E01-007,Respiraline,2026-07-08,Completed,18.4,147.4
R009,Nina Adeyemi,E03,East,H-E03-013,Cardiavex,2026-07-08,Rescheduled,1.3,211.0
R010,Omar Cole,W01,West,H-W01-009,Glucanorm,2026-07-08,No Show,1.6,498.3
R011,Lee Park,W02,West,H-W02-020,Respiraline,2026-07-08,Rescheduled,1.3,37.9
R001,Alex Reed,N01,North,H-N01-029,Respiraline,2026-07-09,Rescheduled,2.0,77.8
R002,Jordan Kapoor,N02,North,H-N02-009,Respiraline,2026-07-09,Rescheduled,4.0,100.3
R002,Jordan Kapoor,N02,North,H-N02-019,Glucanorm,2026-07-09,Completed,3.8,100.3
R004,Sam Ortiz,S01,South,H-S01-002,Respiraline,2026-07-09,Rescheduled,1.8,77.2
R008,Riley Fischer,E02,East,H-E02-042,Cardiavex,2026-07-09,Sample Drop,5.6,109.2
R008,Riley Fischer,E02,East,H-E02-026,Cardiavex,2026-07-09,Discussion Completed,9.9,109.2
R010,Omar Cole,W01,West,H-W01-021,Cardiavex,2026-07-09,No Show,4.8,498.3
R010,Omar Cole,W01,West,H-W01-038,Cardiavex,2026-07-09,No Show,6.3,498.3
R001,Alex Reed,N01,North,H-N01-031,Respiraline,2026-07-10,Sample Drop,7.6,77.8
R002,Jordan Kapoor,N02,North,H-N02-008,Cardiavex,2026-07-10,Sample Drop,5.0,100.3
R003,Priya Chen,N03,North,H-N03-032,Cardiavex,2026-07-10,Rescheduled,5.2,240.2
R007,Chris Brooks,E01,East,H-E01-006,Glucanorm,2026-07-10,Discussion Completed,5.5,147.4
R007,Chris Brooks,E01,East,H-E01-014,Cardiavex,2026-07-10,Completed,16.7,147.4
R008,Riley Fischer,E02,East,H-E02-009,Respiraline,2026-07-10,Rescheduled,1.6,109.2
R008,Riley Fischer,E02,East,H-E02-043,Glucanorm,2026-07-10,No Show,2.1,109.2
R008,Riley Fischer,E02,East,H-E02-010,Cardiavex,2026-07-10,Completed,9.7,109.2
R009,Nina Adeyemi,E03,East,H-E03-023,Glucanorm,2026-07-10,Rescheduled,2.2,211.0
R010,Omar Cole,W01,West,H-W01-004,Respiraline,2026-07-10,Discussion Completed,15.1,498.3
R001,Alex Reed,N01,North,H-N01-013,Cardiavex,2026-07-11,No Show,1.0,77.8
R002,Jordan Kapoor,N02,North,H-N02-018,Respiraline,2026-07-11,Completed,5.1,100.3
R003,Priya Chen,N03,North,H-N03-017,Glucanorm,2026-07-11,No Show,4.3,240.2
R003,Priya Chen,N03,North,H-N03-016,Respiraline,2026-07-11,Discussion Completed,16.0,240.2
R004,Sam Ortiz,S01,South,H-S01-026,Glucanorm,2026-07-11,No Show,0.9,77.2
R007,Chris Brooks,E01,East,H-E01-005,Respiraline,2026-07-11,Rescheduled,3.6,147.4
R010,Omar Cole,W01,West,H-W01-030,Glucanorm,2026-07-11,No Show,4.9,498.3
R010,Omar Cole,W01,West,H-W01-017,Cardiavex,2026-07-11,Completed,4.9,498.3
R011,Lee Park,W02,West,H-W02-013,Cardiavex,2026-07-11,Rescheduled,2.0,37.9
R003,Priya Chen,N03,North,H-N03-036,Respiraline,2026-07-12,Rescheduled,2.3,240.2
R005,Morgan Novak,S02,South,H-S02-025,Glucanorm,2026-07-12,No Show,3.1,91.3
R005,Morgan Novak,S02,South,H-S02-008,Cardiavex,2026-07-12,No Show,2.9,91.3
R007,Chris Brooks,E01,East,H-E01-017,Respiraline,2026-07-12,No Show,5.6,147.4
R007,Chris Brooks,E01,East,H-E01-005,Glucanorm,2026-07-12,Discussion Completed,16.3,147.4
R010,Omar Cole,W01,West,H-W01-014,Glucanorm,2026-07-12,No Show,6.0,498.3
R010,Omar Cole,W01,West,H-W01-040,Glucanorm,2026-07-12,No Show,1.4,498.3
R003,Priya Chen,N03,North,H-N03-014,Respiraline,2026-07-13,Sample Drop,11.9,240.2
R003,Priya Chen,N03,North,H-N03-018,Cardiavex,2026-07-13,Sample Drop,12.0,240.2
R004,Sam Ortiz,S01,South,H-S01-002,Glucanorm,2026-07-13,Discussion Completed,7.4,77.2
R005,Morgan Novak,S02,South,H-S02-024,Respiraline,2026-07-13,Sample Drop,9.8,91.3
R006,Taylor Singh,S03,South,H-S03-025,Glucanorm,2026-07-13,Completed,15.2,185.7
R007,Chris Brooks,E01,East,H-E01-031,Glucanorm,2026-07-13,Completed,12.8,147.4
R008,Riley Fischer,E02,East,H-E02-040,Cardiavex,2026-07-13,Rescheduled,2.6,109.2
R009,Nina Adeyemi,E03,East,H-E03-005,Respiraline,2026-07-13,Sample Drop,11.8,211.0
R009,Nina Adeyemi,E03,East,H-E03-018,Respiraline,2026-07-13,Discussion Completed,18.8,211.0
R010,Omar Cole,W01,West,H-W01-018,Respiraline,2026-07-13,No Show,2.6,498.3
R010,Omar Cole,W01,West,H-W01-021,Cardiavex,2026-07-13,Rescheduled,5.4,498.3
R010,Omar Cole,W01,West,H-W01-035,Cardiavex,2026-07-13,Discussion Completed,19.1,498.3
R010,Omar Cole,W01,West,H-W01-016,Cardiavex,2026-07-13,Sample Drop,20.7,498.3
R002,Jordan Kapoor,N02,North,H-N02-010,Glucanorm,2026-07-14,No Show,0.9,100.3
R003,Priya Chen,N03,North,H-N03-013,Respiraline,2026-07-14,Rescheduled,4.9,240.2
R004,Sam Ortiz,S01,South,H-S01-005,Respiraline,2026-07-14,Rescheduled,2.3,77.2
R005,Morgan Novak,S02,South,H-S02-030,Glucanorm,2026-07-14,Rescheduled,2.9,91.3
R007,Chris Brooks,E01,East,H-E01-015,Respiraline,2026-07-14,No Show,1.4,147.4
R008,Riley Fischer,E02,East,H-E02-018,Cardiavex,2026-07-14,Rescheduled,3.0,109.2
R009,Nina Adeyemi,E03,East,H-E03-002,Cardiavex,2026-07-14,Sample Drop,11.2,211.0
R009,Nina Adeyemi,E03,East,H-E03-017,Glucanorm,2026-07-14,Completed,18.7,211.0
R010,Omar Cole,W01,West,H-W01-025,Respiraline,2026-07-14,No Show,3.9,498.3
R010,Omar Cole,W01,West,H-W01-003,Respiraline,2026-07-14,No Show,5.8,498.3
R011,Lee Park,W02,West,H-W02-013,Glucanorm,2026-07-14,Rescheduled,2.6,37.9
R001,Alex Reed,N01,North,H-N01-022,Cardiavex,2026-07-15,Rescheduled,2.0,77.8
R001,Alex Reed,N01,North,H-N01-013,Cardiavex,2026-07-15,Sample Drop,4.6,77.8
R002,Jordan Kapoor,N02,North,H-N02-023,Glucanorm,2026-07-15,No Show,3.0,100.3
R002,Jordan Kapoor,N02,North,H-N02-015,Cardiavex,2026-07-15,Rescheduled,3.7,100.3
R003,Priya Chen,N03,North,H-N03-027,Cardiavex,2026-07-15,Sample Drop,5.7,240.2
R003,Priya Chen,N03,North,H-N03-007,Glucanorm,2026-07-15,No Show,3.5,240.2
R004,Sam Ortiz,S01,South,H-S01-016,Respiraline,2026-07-15,Sample Drop,3.8,77.2
R005,Morgan Novak,S02,South,H-S02-019,Cardiavex,2026-07-15,Completed,10.3,91.3
R006,Taylor Singh,S03,South,H-S03-018,Respiraline,2026-07-15,Discussion Completed,19.3,185.7
R008,Riley Fischer,E02,East,H-E02-001,Respiraline,2026-07-15,Rescheduled,1.6,109.2
R010,Omar Cole,W01,West,H-W01-008,Respiraline,2026-07-15,No Show,3.0,498.3
R010,Omar Cole,W01,West,H-W01-005,Glucanorm,2026-07-15,No Show,1.5,498.3
R010,Omar Cole,W01,West,H-W01-035,Cardiavex,2026-07-15,Completed,21.6,498.3
R010,Omar Cole,W01,West,H-W01-032,Cardiavex,2026-07-15,Completed,5.8,498.3
R011,Lee Park,W02,West,H-W02-015,Cardiavex,2026-07-15,No Show,1.3,37.9
R011,Lee Park,W02,West,H-W02-011,Respiraline,2026-07-15,Rescheduled,2.5,37.9
R001,Alex Reed,N01,North,H-N01-029,Cardiavex,2026-07-16,Rescheduled,2.9,77.8
R003,Priya Chen,N03,North,H-N03-022,Glucanorm,2026-07-16,No Show,2.6,240.2
R004,Sam Ortiz,S01,South,H-S01-023,Cardiavex,2026-07-16,Sample Drop,3.2,77.2
R004,Sam Ortiz,S01,South,H-S01-031,Cardiavex,2026-07-16,Rescheduled,1.8,77.2
R005,Morgan Novak,S02,South,H-S02-005,Glucanorm,2026-07-16,Rescheduled,3.9,91.3
R006,Taylor Singh,S03,South,H-S03-006,Cardiavex,2026-07-16,Discussion Completed,9.4,185.7
R006,Taylor Singh,S03,South,H-S03-024,Cardiavex,2026-07-16,Completed,16.4,185.7
R009,Nina Adeyemi,E03,East,H-E03-007,Respiraline,2026-07-16,Rescheduled,2.5,211.0
R001,Alex Reed,N01,North,H-N01-004,Respiraline,2026-07-17,Rescheduled,1.6,77.8
R001,Alex Reed,N01,North,H-N01-014,Respiraline,2026-07-17,Rescheduled,1.9,77.8
R003,Priya Chen,N03,North,H-N03-008,Respiraline,2026-07-17,No Show,3.2,240.2
R005,Morgan Novak,S02,South,H-S02-004,Glucanorm,2026-07-17,Rescheduled,3.8,91.3
R006,Taylor Singh,S03,South,H-S03-013,Cardiavex,2026-07-17,Discussion Completed,11.0,185.7
R007,Chris Brooks,E01,East,H-E01-006,Cardiavex,2026-07-17,Rescheduled,4.9,147.4
R007,Chris Brooks,E01,East,H-E01-009,Glucanorm,2026-07-17,Completed,5.0,147.4
R007,Chris Brooks,E01,East,H-E01-020,Cardiavex,2026-07-17,Discussion Completed,11.8,147.4
R007,Chris Brooks,E01,East,H-E01-022,Respiraline,2026-07-17,Rescheduled,1.8,147.4
R008,Riley Fischer,E02,East,H-E02-033,Glucanorm,2026-07-17,No Show,4.1,109.2
R008,Riley Fischer,E02,East,H-E02-039,Cardiavex,2026-07-17,Rescheduled,1.2,109.2
R009,Nina Adeyemi,E03,East,H-E03-001,Cardiavex,2026-07-17,Rescheduled,5.0,211.0
R009,Nina Adeyemi,E03,East,H-E03-025,Glucanorm,2026-07-17,Completed,6.6,211.0
R009,Nina Adeyemi,E03,East,H-E03-026,Cardiavex,2026-07-17,Rescheduled,1.7,211.0
R009,Nina Adeyemi,E03,East,H-E03-024,Cardiavex,2026-07-17,Sample Drop,5.8,211.0
R010,Omar Cole,W01,West,H-W01-032,Glucanorm,2026-07-17,Sample Drop,18.1,498.3
R001,Alex Reed,N01,North,H-N01-011,Respiraline,2026-07-18,Sample Drop,10.6,77.8
R002,Jordan Kapoor,N02,North,H-N02-009,Respiraline,2026-07-18,Sample Drop,11.1,100.3
R002,Jordan Kapoor,N02,North,H-N02-022,Cardiavex,2026-07-18,Discussion Completed,10.0,100.3
R002,Jordan Kapoor,N02,North,H-N02-006,Cardiavex,2026-07-18,Completed,6.4,100.3
R003,Priya Chen,N03,North,H-N03-010,Respiraline,2026-07-18,Sample Drop,10.3,240.2
R003,Priya Chen,N03,North,H-N03-010,Respiraline,2026-07-18,Discussion Completed,12.6,240.2
R006,Taylor Singh,S03,South,H-S03-008,Glucanorm,2026-07-18,Discussion Completed,12.8,185.7
R006,Taylor Singh,S03,South,H-S03-010,Cardiavex,2026-07-18,Discussion Completed,9.0,185.7
R006,Taylor Singh,S03,South,H-S03-020,Cardiavex,2026-07-18,No Show,1.8,185.7
R007,Chris Brooks,E01,East,H-E01-027,Glucanorm,2026-07-18,Rescheduled,4.5,147.4
R007,Chris Brooks,E01,East,H-E01-008,Glucanorm,2026-07-18,No Show,2.8,147.4
R008,Riley Fischer,E02,East,H-E02-039,Glucanorm,2026-07-18,Rescheduled,2.9,109.2
R008,Riley Fischer,E02,East,H-E02-012,Cardiavex,2026-07-18,Completed,2.9,109.2
R010,Omar Cole,W01,West,H-W01-002,Respiraline,2026-07-18,Discussion Completed,6.1,498.3
R010,Omar Cole,W01,West,H-W01-029,Cardiavex,2026-07-18,No Show,6.6,498.3
R010,Omar Cole,W01,West,H-W01-033,Glucanorm,2026-07-18,Completed,8.2,498.3
R011,Lee Park,W02,West,H-W02-024,Cardiavex,2026-07-18,No Show,1.3,37.9
R001,Alex Reed,N01,North,H-N01-010,Glucanorm,2026-07-19,Discussion Completed,6.6,77.8
R004,Sam Ortiz,S01,South,H-S01-021,Cardiavex,2026-07-19,Rescheduled,2.5,77.2
R005,Morgan Novak,S02,South,H-S02-012,Glucanorm,2026-07-19,Sample Drop,4.2,91.3
R006,Taylor Singh,S03,South,H-S03-015,Glucanorm,2026-07-19,No Show,3.3,185.7
R006,Taylor Singh,S03,South,H-S03-032,Respiraline,2026-07-19,No Show,3.5,185.7
R007,Chris Brooks,E01,East,H-E01-018,Glucanorm,2026-07-19,Rescheduled,4.1,147.4
R007,Chris Brooks,E01,East,H-E01-028,Respiraline,2026-07-19,Sample Drop,13.9,147.4
R010,Omar Cole,W01,West,H-W01-015,Respiraline,2026-07-19,No Show,2.6,498.3
R010,Omar Cole,W01,West,H-W01-007,Cardiavex,2026-07-19,Rescheduled,6.4,498.3
R001,Alex Reed,N01,North,H-N01-024,Cardiavex,2026-07-20,No Show,1.9,77.8
R001,Alex Reed,N01,North,H-N01-028,Glucanorm,2026-07-20,Rescheduled,2.3,77.8
R002,Jordan Kapoor,N02,North,H-N02-012,Cardiavex,2026-07-20,Completed,8.8,100.3
R004,Sam Ortiz,S01,South,H-S01-029,Respiraline,2026-07-20,Discussion Completed,7.9,77.2
R006,Taylor Singh,S03,South,H-S03-031,Cardiavex,2026-07-20,Discussion Completed,9.1,185.7
R008,Riley Fischer,E02,East,H-E02-005,Cardiavex,2026-07-20,No Show,3.6,109.2
R008,Riley Fischer,E02,East,H-E02-029,Respiraline,2026-07-20,Rescheduled,4.0,109.2
R010,Omar Cole,W01,West,H-W01-022,Respiraline,2026-07-20,Completed,7.0,498.3
R010,Omar Cole,W01,West,H-W01-006,Glucanorm,2026-07-20,Sample Drop,19.4,498.3
R010,Omar Cole,W01,West,H-W01-013,Respiraline,2026-07-20,Discussion Completed,19.2,498.3
R001,Alex Reed,N01,North,H-N01-017,Cardiavex,2026-07-21,Rescheduled,2.7,77.8
R002,Jordan Kapoor,N02,North,H-N02-018,Cardiavex,2026-07-21,Rescheduled,1.0,100.3
R003,Priya Chen,N03,North,H-N03-013,Glucanorm,2026-07-21,Sample Drop,17.8,240.2
R006,Taylor Singh,S03,South,H-S03-030,Cardiavex,2026-07-21,Rescheduled,5.0,185.7
R006,Taylor Singh,S03,South,H-S03-016,Cardiavex,2026-07-21,No Show,2.0,185.7
R008,Riley Fischer,E02,East,H-E02-034,Cardiavex,2026-07-21,Rescheduled,3.8,109.2
R010,Omar Cole,W01,West,H-W01-019,Respiraline,2026-07-21,Sample Drop,13.9,498.3
R010,Omar Cole,W01,West,H-W01-026,Glucanorm,2026-07-21,Sample Drop,20.3,498.3
R002,Jordan Kapoor,N02,North,H-N02-019,Glucanorm,2026-07-22,Discussion Completed,3.5,100.3
R003,Priya Chen,N03,North,H-N03-007,Glucanorm,2026-07-22,Sample Drop,17.7,240.2
R004,Sam Ortiz,S01,South,H-S01-027,Respiraline,2026-07-22,Rescheduled,1.1,77.2
R009,Nina Adeyemi,E03,East,H-E03-009,Respiraline,2026-07-22,Sample Drop,13.7,211.0
R010,Omar Cole,W01,West,H-W01-031,Respiraline,2026-07-22,Discussion Completed,17.7,498.3
R004,Sam Ortiz,S01,South,H-S01-030,Cardiavex,2026-07-23,Rescheduled,2.8,77.2
R004,Sam Ortiz,S01,South,H-S01-010,Glucanorm,2026-07-23,Rescheduled,1.7,77.2
R004,Sam Ortiz,S01,South,H-S01-031,Cardiavex,2026-07-23,Rescheduled,1.5,77.2
R005,Morgan Novak,S02,South,H-S02-006,Glucanorm,2026-07-23,No Show,3.6,91.3
R006,Taylor Singh,S03,South,H-S03-027,Glucanorm,2026-07-23,No Show,5.8,185.7
R007,Chris Brooks,E01,East,H-E01-012,Cardiavex,2026-07-23,Rescheduled,2.8,147.4
R009,Nina Adeyemi,E03,East,H-E03-027,Respiraline,2026-07-23,Discussion Completed,6.8,211.0
R009,Nina Adeyemi,E03,East,H-E03-021,Cardiavex,2026-07-23,Rescheduled,4.7,211.0
R010,Omar Cole,W01,West,H-W01-027,Respiraline,2026-07-23,Completed,22.9,498.3
R010,Omar Cole,W01,West,H-W01-005,Respiraline,2026-07-23,Completed,13.5,498.3
R010,Omar Cole,W01,West,H-W01-039,Cardiavex,2026-07-23,Rescheduled,1.4,498.3
R010,Omar Cole,W01,West,H-W01-029,Respiraline,2026-07-23,Rescheduled,2.8,498.3
R010,Omar Cole,W01,West,H-W01-015,Cardiavex,2026-07-23,Completed,8.3,498.3
R011,Lee Park,W02,West,H-W02-021,Respiraline,2026-07-23,Rescheduled,2.9,37.9
R002,Jordan Kapoor,N02,North,H-N02-004,Respiraline,2026-07-24,Rescheduled,2.2,100.3
R003,Priya Chen,N03,North,H-N03-024,Respiraline,2026-07-24,Rescheduled,2.3,240.2
R004,Sam Ortiz,S01,South,H-S01-022,Respiraline,2026-07-24,Completed,3.6,77.2
R005,Morgan Novak,S02,South,H-S02-028,Cardiavex,2026-07-24,Rescheduled,1.4,91.3
R006,Taylor Singh,S03,South,H-S03-031,Respiraline,2026-07-24,Rescheduled,2.9,185.7
R010,Omar Cole,W01,West,H-W01-040,Respiraline,2026-07-24,Sample Drop,21.7,498.3
R010,Omar Cole,W01,West,H-W01-038,Cardiavex,2026-07-24,Rescheduled,6.1,498.3
R011,Lee Park,W02,West,H-W02-007,Cardiavex,2026-07-24,Rescheduled,1.2,37.9
R003,Priya Chen,N03,North,H-N03-030,Respiraline,2026-07-25,Discussion Completed,9.5,240.2
R003,Priya Chen,N03,North,H-N03-026,Cardiavex,2026-07-25,Rescheduled,4.3,240.2
R003,Priya Chen,N03,North,H-N03-004,Respiraline,2026-07-25,Completed,14.0,240.2
R005,Morgan Novak,S02,South,H-S02-006,Cardiavex,2026-07-25,No Show,1.4,91.3
R006,Taylor Singh,S03,South,H-S03-023,Glucanorm,2026-07-25,No Show,3.2,185.7
R008,Riley Fischer,E02,East,H-E02-008,Respiraline,2026-07-25,Sample Drop,10.5,109.2
R009,Nina Adeyemi,E03,East,H-E03-028,Glucanorm,2026-07-25,Rescheduled,4.7,211.0
R011,Lee Park,W02,West,H-W02-011,Cardiavex,2026-07-25,Sample Drop,8.7,37.9
R001,Alex Reed,N01,North,H-N01-022,Respiraline,2026-07-26,No Show,1.1,77.8
R002,Jordan Kapoor,N02,North,H-N02-008,Glucanorm,2026-07-26,Rescheduled,2.6,100.3
R002,Jordan Kapoor,N02,North,H-N02-020,Cardiavex,2026-07-26,Rescheduled,3.5,100.3
R002,Jordan Kapoor,N02,North,H-N02-012,Cardiavex,2026-07-26,Discussion Completed,4.2,100.3
R004,Sam Ortiz,S01,South,H-S01-014,Respiraline,2026-07-26,Rescheduled,3.1,77.2
R005,Morgan Novak,S02,South,H-S02-027,Respiraline,2026-07-26,Discussion Completed,11.6,91.3
R005,Morgan Novak,S02,South,H-S02-029,Cardiavex,2026-07-26,No Show,2.9,91.3
R005,Morgan Novak,S02,South,H-S02-011,Cardiavex,2026-07-26,Completed,6.9,91.3
R006,Taylor Singh,S03,South,H-S03-028,Glucanorm,2026-07-26,No Show,2.5,185.7
R006,Taylor Singh,S03,South,H-S03-023,Respiraline,2026-07-26,Rescheduled,1.7,185.7
R006,Taylor Singh,S03,South,H-S03-021,Respiraline,2026-07-26,No Show,3.1,185.7
R008,Riley Fischer,E02,East,H-E02-033,Glucanorm,2026-07-26,Rescheduled,1.4,109.2
R010,Omar Cole,W01,West,H-W01-023,Respiraline,2026-07-26,Sample Drop,16.2,498.3
R011,Lee Park,W02,West,H-W02-015,Glucanorm,2026-07-26,Rescheduled,1.7,37.9
R001,Alex Reed,N01,North,H-N01-004,Cardiavex,2026-07-27,No Show,2.5,77.8
R002,Jordan Kapoor,N02,North,H-N02-021,Glucanorm,2026-07-27,Sample Drop,11.1,100.3
R003,Priya Chen,N03,North,H-N03-021,Glucanorm,2026-07-27,Rescheduled,2.4,240.2
R006,Taylor Singh,S03,South,H-S03-009,Respiraline,2026-07-27,Rescheduled,1.3,185.7
R006,Taylor Singh,S03,South,H-S03-032,Cardiavex,2026-07-27,Completed,15.2,185.7
R007,Chris Brooks,E01,East,H-E01-022,Glucanorm,2026-07-27,No Show,5.3,147.4
R008,Riley Fischer,E02,East,H-E02-009,Glucanorm,2026-07-27,Completed,7.2,109.2
R009,Nina Adeyemi,E03,East,H-E03-012,Cardiavex,2026-07-27,Discussion Completed,19.2,211.0
R010,Omar Cole,W01,West,H-W01-014,Glucanorm,2026-07-27,No Show,5.1,498.3
R010,Omar Cole,W01,West,H-W01-036,Glucanorm,2026-07-27,Completed,9.1,498.3
R001,Alex Reed,N01,North,H-N01-002,Cardiavex,2026-08-01,Rescheduled,3.3,51.2
R001,Alex Reed,N01,North,H-N01-013,Respiraline,2026-08-01,No Show,2.5,51.2
R002,Jordan Kapoor,N02,North,H-N02-024,Respiraline,2026-08-01,Rescheduled,3.6,67.1
R003,Priya Chen,N03,North,H-N03-030,Cardiavex,2026-08-01,Discussion Completed,17.3,261.7
R004,Sam Ortiz,S01,South,H-S01-022,Cardiavex,2026-08-01,Rescheduled,2.8,66.8
R005,Morgan Novak,S02,South,H-S02-007,Glucanorm,2026-08-01,Discussion Completed,13.3,106.5
R008,Riley Fischer,E02,East,H-E02-017,Cardiavex,2026-08-01,No Show,3.0,111.6
R010,Omar Cole,W01,West,H-W01-010,Glucanorm,2026-08-01,Completed,5.2,478.4
R010,Omar Cole,W01,West,H-W01-040,Cardiavex,2026-08-01,No Show,3.5,478.4
R010,Omar Cole,W01,West,H-W01-010,Glucanorm,2026-08-01,Completed,5.2,478.4
R011,Lee Park,W02,West,H-W02-018,Respiraline,2026-08-01,No Show,2.5,24.4
R003,Priya Chen,N03,North,H-N03-010,Respiraline,2026-08-02,Sample Drop,10.6,261.7
R003,Priya Chen,N03,North,H-N03-006,Cardiavex,2026-08-02,No Show,2.9,261.7
R003,Priya Chen,N03,North,H-N03-012,Glucanorm,2026-08-02,No Show,4.6,261.7
